2020-08-01 10:50:29,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of #Agile approach in change implementation"" #Registration Link : https:/\xe2\x80\xa6'"
2020-08-01 10:48:39,b'RT @Ashish95984900: Join @NPC_INDIA_GOV #webinar on #UNLOCK #happiness  on 11 August 11 AM for registration : https://t.co/79GSr2cuv5\n@IIMA\xe2\x80\xa6'
2020-08-01 10:15:59,"b'RT @AdfactorsPR: ""PR professionals should collaborate with educators and institutions rather than establish PR schools parallely"", says @Ya\xe2\x80\xa6'"
2020-08-01 09:59:06,b'RT @Ashish95984900: Join @NPC_INDIA_GOV #webinar on #UNLOCK #happiness  on 11 August 11 AM for registration : https://t.co/79GSr2cuv5\n@IIMA\xe2\x80\xa6'
2020-08-01 09:44:03,b'RT @Ashish95984900: Join @NPC_INDIA_GOV #webinar on #UNLOCK #happiness  on 11 August 11 AM for registration : https://t.co/79GSr2cuv5\n@IIMA\xe2\x80\xa6'
2020-08-01 09:21:05,b'RT @Ashish95984900: Join @NPC_INDIA_GOV #webinar on #UNLOCK #happiness  on 11 August 11 AM for registration : https://t.co/79GSr2cuv5\n@IIMA\xe2\x80\xa6'
2020-08-01 08:35:46,b'RT @Ashish95984900: Join @NPC_INDIA_GOV #webinar on #UNLOCK #happiness  on 11 August 11 AM for registration : https://t.co/79GSr2cuv5\n@IIMA\xe2\x80\xa6'
2020-08-01 07:16:17,b'RT @Ashish95984900: Join @NPC_INDIA_GOV #webinar on #UNLOCK #happiness  on 11 August 11 AM for registration : https://t.co/79GSr2cuv5\n@IIMA\xe2\x80\xa6'
2020-08-01 06:25:05,"b""&amp; it's curtains today after 2 weeks of brainstorming on journalism &amp; cinema. \n@UPESDehradun @IIMC_India @IIMC_MMK\xe2\x80\xa6 https://t.co/bX2JiTnQ8t"""
2020-08-01 04:55:29,b'RT @Ashish95984900: Join @NPC_INDIA_GOV #webinar on #UNLOCK #happiness  on 11 August 11 AM for registration : https://t.co/79GSr2cuv5\n@IIMA\xe2\x80\xa6'
2020-08-01 03:13:32,b'RT @Ashish95984900: Join @NPC_INDIA_GOV #webinar on #UNLOCK #happiness  on 11 August 11 AM for registration : https://t.co/79GSr2cuv5\n@IIMA\xe2\x80\xa6'
2020-08-01 02:36:48,b'RT @Ashish95984900: Join @NPC_INDIA_GOV #webinar on #UNLOCK #happiness  on 11 August 11 AM for registration : https://t.co/79GSr2cuv5\n@IIMA\xe2\x80\xa6'
2020-08-01 02:23:44,b'RT @Ashish95984900: Join @NPC_INDIA_GOV #webinar on #UNLOCK #happiness  on 11 August 11 AM for registration : https://t.co/79GSr2cuv5\n@IIMA\xe2\x80\xa6'
2020-08-01 02:15:01,b'RT @Ashish95984900: Join @NPC_INDIA_GOV #webinar on #UNLOCK #happiness  on 11 August 11 AM for registration : https://t.co/79GSr2cuv5\n@IIMA\xe2\x80\xa6'
2020-07-31 16:38:37,b'RT @Ashish95984900: Join @NPC_INDIA_GOV #webinar on #UNLOCK #happiness  on 11 August 11 AM for registration : https://t.co/79GSr2cuv5\n@IIMA\xe2\x80\xa6'
2020-07-31 16:36:23,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of #Agile approach in change implementation"" #Registration Link : https:/\xe2\x80\xa6'"
2020-07-31 16:13:15,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of #Agile approach in change implementation"" #Registration Link : https:/\xe2\x80\xa6'"
2020-07-31 16:04:40,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of #Agile approach in change implementation"" #Registration Link : https:/\xe2\x80\xa6'"
2020-07-31 15:01:07,b'RT @Ashish95984900: Join @NPC_INDIA_GOV #webinar on #UNLOCK #happiness  on 11 August 11 AM for registration : https://t.co/79GSr2cuv5\n@IIMA\xe2\x80\xa6'
2020-07-31 14:39:40,b'RT @MNMNanbargal: It takes sound leadership to achieve success in any sphere\n\nLet us talk to Coach/Cricketer and author of The Winning Sixe\xe2\x80\xa6'
2020-07-31 13:37:12,b'RT @MNMNanbargal: It takes sound leadership to achieve success in any sphere\n\nLet us talk to Coach/Cricketer and author of The Winning Sixe\xe2\x80\xa6'
2020-07-31 13:13:44,b'RT @Ashish95984900: Join @NPC_INDIA_GOV #webinar on #UNLOCK #happiness  on 11 August 11 AM for registration : https://t.co/79GSr2cuv5\n@IIMA\xe2\x80\xa6'
2020-07-31 12:22:40,b'RT @Ashish95984900: Join @NPC_INDIA_GOV #webinar on #UNLOCK #happiness  on 11 August 11 AM for registration : https://t.co/79GSr2cuv5\n@IIMA\xe2\x80\xa6'
2020-07-31 12:18:13,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of #Agile approach in change implementation"" #Registration Link : https:/\xe2\x80\xa6'"
2020-07-31 12:13:33,b'@AdfactorsPR @YadavAnubhuti @IIMC_India @RepTodayMag Institutions like @IIMC_India should introduce 4/6 months cour\xe2\x80\xa6 https://t.co/7Df0ntHtgg'
2020-07-31 12:12:32,b'Join @NPC_INDIA_GOV #webinar on #UNLOCK #happiness  on 11 August 11 AM for registration : https://t.co/79GSr2cuv5\xe2\x80\xa6 https://t.co/bZZKDlvSoh'
2020-07-31 11:33:46,b'RT @MNMNanbargal: It takes sound leadership to achieve success in any sphere\n\nLet us talk to Coach/Cricketer and author of The Winning Sixe\xe2\x80\xa6'
2020-07-31 11:30:52,"b'Learn tools and techniques used for handling, managing, analyzing and interpreting #data.\n\nThe program will be hand\xe2\x80\xa6 https://t.co/P23rPToXJ7'"
2020-07-31 11:21:40,b'It takes sound leadership to achieve success in any sphere\n\nLet us talk to Coach/Cricketer and author of The Winnin\xe2\x80\xa6 https://t.co/No0t14m5Ff'
2020-07-31 10:47:17,"b'RT @AdfactorsPR: ""Education is seeing a tectonic shift during this pandemic"", says @YadavAnubhuti from @IIMC_India #CommsAhead @RepTodayMag'"
2020-07-31 10:47:13,"b'RT @AdfactorsPR: ""This particular transition to online learning has been very swift"", @YadavAnubhuti from @IIMC_India #CommsAhead @RepToday\xe2\x80\xa6'"
2020-07-31 10:47:02,"b'RT @AdfactorsPR: ""We are all experimenting with blended learning right now, which is a positive outcome in the current scenario"", says @Yad\xe2\x80\xa6'"
2020-07-31 10:46:29,"b'RT @AdfactorsPR: ""We are inviting industry professionals and taking inputs from them for our syllabus"", says @YadavAnubhuti from @IIMC_Indi\xe2\x80\xa6'"
2020-07-31 10:46:25,"b'RT @AdfactorsPR: ""PR professionals should collaborate with educators and institutions rather than establish PR schools parallely"", says @Ya\xe2\x80\xa6'"
2020-07-31 10:44:57,b'RT @amithpr: Are you watching https://t.co/aqLNJ9edcT to listen to @Ruchijaggi @rajeevchawlas @YadavAnubhuti @drpadmarani \nIn conversation\xe2\x80\xa6'
2020-07-31 10:44:43,"b'RT @AdfactorsPR: ""PR professionals should collaborate with educators and institutions rather than establish PR schools parallely"", says @Ya\xe2\x80\xa6'"
2020-07-31 10:39:12,"b'""PR professionals should collaborate with educators and institutions rather than establish PR schools parallely"", s\xe2\x80\xa6 https://t.co/U5AbTG41dB'"
2020-07-31 10:31:09,"b'""We are inviting industry professionals and taking inputs from them for our syllabus"", says @YadavAnubhuti from\xe2\x80\xa6 https://t.co/snCUqzFsKB'"
2020-07-31 10:24:23,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of #Agile approach in change implementation"" #Registration Link : https:/\xe2\x80\xa6'"
2020-07-31 09:56:28,b'RT @Ashish95984900: Join @NPC_INDIA_GOV #webinar on 31 July 3 PM\n@IIMC_India @IIM_Calcutta @IIMB_EPGP @Iris_IIMI @IivstC @iiscbangalore @is\xe2\x80\xa6'
2020-07-31 09:54:35,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of #Agile approach in change implementation"" #Registration Link : https:/\xe2\x80\xa6'"
2020-07-31 09:46:25,"b'""We are all experimenting with blended learning right now, which is a positive outcome in the current scenario"", sa\xe2\x80\xa6 https://t.co/8wFYQisp6J'"
2020-07-31 09:44:22,"b'""This particular transition to online learning has been very swift"", @YadavAnubhuti from @IIMC_India #CommsAhead @RepTodayMag'"
2020-07-31 09:43:55,"b'""Education is seeing a tectonic shift during this pandemic"", says @YadavAnubhuti from @IIMC_India #CommsAhead @RepTodayMag'"
2020-07-31 09:43:17,b'Are you watching https://t.co/aqLNJ9edcT to listen to @Ruchijaggi @rajeevchawlas @YadavAnubhuti @drpadmarani \nIn co\xe2\x80\xa6 https://t.co/yoyijgl0HX'
2020-07-31 09:42:58,"b'""There are a lot of challenges that are being faced by all of us in academia in terms of how to keep teaching and l\xe2\x80\xa6 https://t.co/pdRGKeV5tj'"
2020-07-31 09:40:36,"b'RT @NPC_INDIA_GOV: Learn about ""Gender Sensitization"". Join #Webinar on 10th August at 11.00 AM. Register  https://t.co/7sEtW2tHGV\n\n@NPC_IN\xe2\x80\xa6'"
2020-07-31 09:37:30,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.\xe2\x80\xa6'"
2020-07-31 09:35:54,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.\xe2\x80\xa6'"
2020-07-31 08:57:44,b'@iimckottayam @IIMC_India @YadavAnubhuti @apradhan1968 @MamtaVarma1 @ProfSanjay_Mcu @snambudiripad @SurbhiDahiyaEJ\xe2\x80\xa6 https://t.co/dJkt27VsI1'
2020-07-31 08:04:11,b'RT @mukeshrawat705: #JobAlert 106\n&gt;Role: Social media associate\n&gt;Org: Indian Institute of Mass Communication (@IIMC_India )\n&gt;Exp: 3yrs\n&gt;Age\xe2\x80\xa6'
2020-07-31 07:57:55,b'RT @mukeshrawat705: #JobAlert 106\n&gt;Role: Social media associate\n&gt;Org: Indian Institute of Mass Communication (@IIMC_India )\n&gt;Exp: 3yrs\n&gt;Age\xe2\x80\xa6'
2020-07-31 07:35:52,b'RT @IIMC_India: Today at 3 p.m https://t.co/nyhO8mWgT4'
2020-07-31 07:35:29,"b'RT @NPC_INDIA_GOV: Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.co/9pz1cswKDd\xe2\x80\xa6'"
2020-07-31 07:26:56,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of #Agile approach in change implementation"" #Registration Link : https:/\xe2\x80\xa6'"
2020-07-31 07:24:51,b'RT @IIMC_India: Today at 3 p.m https://t.co/nyhO8mWgT4'
2020-07-31 07:23:44,"b'RT @dhritiman_c: Learn about ""Gender Sensitization"". Join #Webinar on 10th August at 11.00 AM. Register  https://t.co/jdTwWsQuAD\n\n@NPC_INDI\xe2\x80\xa6'"
2020-07-31 07:18:36,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.\xe2\x80\xa6'"
2020-07-31 07:14:45,b'#JobAlert 106\n&gt;Role: Social media associate\n&gt;Org: Indian Institute of Mass Communication (@IIMC_India )\n&gt;Exp: 3yrs\xe2\x80\xa6 https://t.co/aVbr3W6WgU'
2020-07-31 07:03:05,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of #Agile approach in change implementation"" #Registration Link : https:/\xe2\x80\xa6'"
2020-07-31 06:32:10,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of #Agile approach in change implementation"" #Registration Link : https:/\xe2\x80\xa6'"
2020-07-31 06:03:15,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of #Agile approach in change implementation"" #Registration Link : https:/\xe2\x80\xa6'"
2020-07-31 05:41:17,b'@kg_suresh @UPESDehradun @IIMC_India @IIMC_MMK @iimckottayam @IIMCAA @NUJIndiaOrg @PrakashJavdekar @DG_PIB\xe2\x80\xa6 https://t.co/CP5lrMk08t'
2020-07-31 05:39:38,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of #Agile approach in change implementation"" #Registration Link : https:/\xe2\x80\xa6'"
2020-07-31 05:20:38,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of #Agile approach in change implementation"" #Registration Link : https:/\xe2\x80\xa6'"
2020-07-31 05:01:59,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of #Agile approach in change implementation"" #Registration Link : https:/\xe2\x80\xa6'"
2020-07-31 04:56:12,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.\xe2\x80\xa6'"
2020-07-31 04:51:47,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.\xe2\x80\xa6'"
2020-07-31 04:42:25,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of #Agile approach in change implementation"" #Registration Link : https:/\xe2\x80\xa6'"
2020-07-31 04:38:46,b'RT @Iftikharfariha: #COVID__19: @IIMC_India\nhas decided to skip entrance exams this  year. Admissions will be done on the basis of marks sc\xe2\x80\xa6'
2020-07-31 04:15:20,"b'#lastopportunity Join #NPC #webinar on ""Relevance of #Agile approach in change implementation"" #Registration Link :\xe2\x80\xa6 https://t.co/Vq4gjC8cqn'"
2020-07-31 04:11:08,"b'RT @NPanchbhai: Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.co/eZNIfycR5C @NP\xe2\x80\xa6'"
2020-07-31 02:43:19,"b'RT @dhritiman_c: Learn about ""Gender Sensitization"". Join #Webinar on 10th August at 11.00 AM. Register  https://t.co/jdTwWsQuAD\n\n@NPC_INDI\xe2\x80\xa6'"
2020-07-31 02:39:46,"b'RT @NPC_INDIA_GOV: Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.co/9pz1cswKDd\xe2\x80\xa6'"
2020-07-31 02:39:12,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.\xe2\x80\xa6'"
2020-07-31 02:34:29,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.\xe2\x80\xa6'"
2020-07-31 02:27:12,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.\xe2\x80\xa6'"
2020-07-30 18:57:13,"b'RT @NPC_INDIA_GOV: Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.co/9pz1cswKDd\xe2\x80\xa6'"
2020-07-30 18:04:03,"b'RT @dhritiman_c: Learn about ""Gender Sensitization"". Join #Webinar on 10th August at 11.00 AM. Register  https://t.co/jdTwWsQuAD\n\n@NPC_INDI\xe2\x80\xa6'"
2020-07-30 18:03:43,"b'RT @NPC_INDIA_GOV: Learn about ""Gender Sensitization"". Join #Webinar on 10th August at 11.00 AM. Register  https://t.co/7sEtW2tHGV\n\n@NPC_IN\xe2\x80\xa6'"
2020-07-30 18:03:31,"b'RT @NPC_INDIA_GOV: Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.co/9pz1cswKDd\xe2\x80\xa6'"
2020-07-30 18:02:48,"b'RT @NPC_INDIA_GOV: Learn about ""Gender Sensitization"". Join #Webinar on 10th August at 11.00 AM. Register  https://t.co/7sEtW2tHGV\n\n@NPC_IN\xe2\x80\xa6'"
2020-07-30 18:01:15,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.\xe2\x80\xa6'"
2020-07-30 17:25:38,b'RT @Ashish95984900: Take the advantage of @NPC_INDIA_GOV E-PASS services \n@IIMAhmedabad @IIMKsp @IIM_Bangalore @IIML @IIMKozhikode  @IIMC_I\xe2\x80\xa6'
2020-07-30 17:25:08,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.\xe2\x80\xa6'"
2020-07-30 17:22:17,"b'RT @NPC_INDIA_GOV: Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.co/9pz1cswKDd\xe2\x80\xa6'"
2020-07-30 17:19:17,"b'RT @dhritiman_c: Learn about ""Gender Sensitization"". Join #Webinar on 10th August at 11.00 AM. Register  https://t.co/jdTwWsQuAD\n\n@NPC_INDI\xe2\x80\xa6'"
2020-07-30 17:17:09,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.\xe2\x80\xa6'"
2020-07-30 17:00:53,"b'RT @NPC_INDIA_GOV: Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.co/9pz1cswKDd\xe2\x80\xa6'"
2020-07-30 16:58:48,"b'RT @NPanchbhai: #lastopportunity Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.\xe2\x80\xa6'"
2020-07-30 16:43:48,"b'RT @kg_suresh: Today 12 noon, organised by @PIB_India &amp; Regional Outreach Bureau, Dehradun, Min of Information &amp; Broadcasting, Govt of Indi\xe2\x80\xa6'"
2020-07-30 16:41:11,"b'RT @NPC_INDIA_GOV: Learn about ""Gender Sensitization"". Join #Webinar on 10th August at 11.00 AM. Register  https://t.co/7sEtW2tHGV\n\n@NPC_IN\xe2\x80\xa6'"
2020-07-30 16:24:48,"b'RT @NPC_INDIA_GOV: Join #NPC #webinar on ""Relevance of Agile approach in change implementation""Registration Link : https://t.co/9pz1cswKDd\xe2\x80\xa6'"
